,url,text,stand,zuständig,geschäftsart,status
1567,/gast/geschaefte/1020,Kantonsratsbeschluss betreffend Anpassung des kantonalen Richtplans,Datenmigration,,Kantonsratsbeschluss (nicht referendumsfähig),abgeschlossen
1568,/gast/geschaefte/1019,"Staatsrechnung 2005, Jahresrechnung 2005 der Interkantonalen Strafanstalt Bostadel, Rechenschaftsbericht des Regierungsrates für das Jahr 2005",Datenmigration,,Verschiedenes,abgeschlossen
1569,/gast/geschaefte/1018,Interpellation von Peter Rust betreffend Osterbotschaft der Direktion des Innern an die Bürgergemeinde Walchwil,Datenmigration,,Interpellation,abgeschlossen
1570,/gast/geschaefte/1017,Zwischenbericht zu den per Ende März 2006 zur Berichterstattung fälligen parlamentarischen Vorstössen,Datenmigration,,Verschiedenes,abgeschlossen
1571,/gast/geschaefte/1016,Interpellation von Thomas Lötscher betreffend Jugendgewalt,Datenmigration,,Interpellation,abgeschlossen
1572,/gast/geschaefte/1015,Änderung des Gesetzes betreffend individuelle Prämienverbilligung in der Krankenpflegeversicherung,Datenmigration,,Gesetz,abgeschlossen
1573,/gast/geschaefte/1014,Postulat der SVP-Fraktion betreffend Errichtung einer Park + Ride - Anlage bei der Stadtbahnhaltestelle Neufeld in Baar,Datenmigration,,Postulat,abgeschlossen
1574,/gast/geschaefte/1013,Motion von Rolf Schweiger betreffend Erleichterungen für Halter von Motorfahrzeugen mit elektrischem Antrieb,Datenmigration,,Motion,abgeschlossen
1575,/gast/geschaefte/1012,Änderung des Gesetzes über die Entschädigung der nebenamtlichen Behördenmitglieder (Nebenamtsgesetz),Datenmigration,,Gesetz,abgeschlossen
1576,/gast/geschaefte/1011,Motion der CVP-Fraktion betreffend Erziehungsberatung,Datenmigration,,Motion,abgeschlossen
1577,/gast/geschaefte/1010,"Postulat von Karl Rust, Hans Peter Schlumpf, Werner Villiger und Othmar Birri betreffend Reorganisation und rechtliche Stellung des Strassenverkehrsamtes des Kantons Zug",Datenmigration,,Postulat,abgeschlossen
1578,/gast/geschaefte/1009,Interpellation der Alternativen Fraktion betreffend Sorgen der Bevölkerung wegen Belastungen durch Mobilfunkantennen,Datenmigration,,Interpellation,abgeschlossen
1579,/gast/geschaefte/1008,Kantonsratsbeschluss betreffend den Beitritt zur Rahmenvereinbarung für die interkantonale Zusammenarbeit mit Lastenausgleich (IRV),Datenmigration,,Kantonsratsbeschluss (nicht referendumsfähig),abgeschlossen
1580,/gast/geschaefte/1007,"Motion der Alternativen Fraktion betreffend rauchfrei geniessen im Kanton Zug, Schutz vor Passivrauchen",Datenmigration,,Motion,abgeschlossen
1581,/gast/geschaefte/1006,"Motion von Alois Gössi, Leo Granziol, Stefan Gisler und Daniel Grunder betreffend eine Änderung der Geschäftsordnung des Kantonsrates",Datenmigration,,Motion,abgeschlossen
1582,/gast/geschaefte/1005,Kantonsrats-Ersatzwahl in der Einwohnergemeinde Risch,Datenmigration,,Wahlen,abgeschlossen
1583,/gast/geschaefte/1004,Interpellation der CVP-Fraktion betreffend die Vorgänge im Zusammenhang mit der Kostenüberschreitung der Strafanstalt,Datenmigration,,Interpellation,abgeschlossen
1584,/gast/geschaefte/1003,Kantonsrats-Ersatzwahl in der Einwohnergemeinde Baar,Datenmigration,,Wahlen,abgeschlossen
1585,/gast/geschaefte/1002,Interpellation der FDP-Fraktion betreffend Vereinfachung und Beschleunigung von Baubewilligungsverfahren,Datenmigration,,Interpellation,abgeschlossen
1586,/gast/geschaefte/1001,Gesetz über die Organisation der Polizei (Polizei-Organisationsgesetz),Datenmigration,,Gesetz,abgeschlossen
1587,/gast/geschaefte/1000,Polizeigesetz,Datenmigration,,Gesetz,abgeschlossen
1588,/gast/geschaefte/999,Interpellation von Martin Stuber betreffend Personalsituation und Verantwortung des Kantons bezüglich Kunsthaus Zug,Datenmigration,,Interpellation,abgeschlossen
1589,/gast/geschaefte/998,Interpellation von Rudolf Balsiger und Leo Granziol betreffend Busspuren für Taxis,Datenmigration,,Interpellation,abgeschlossen
1590,/gast/geschaefte/997,Kantonsratsbeschluss betreffend die Bewilligung von Personalstellen beim Verwaltungsgericht für die Jahre 2007 - 2012,Datenmigration,,Kantonsratsbeschluss (nicht referendumsfähig),abgeschlossen
1591,/gast/geschaefte/996,Kantonsrats-Ersatzwahl in der Einwohnergemeinde Risch,Datenmigration,,Wahlen,abgeschlossen
1592,/gast/geschaefte/995,Interpellation von Markus Jans betreffend Bundesinventar der Landschaften und Naturdenkmäler von nationaler Bedeutung (BLN-Gebiete),Datenmigration,,Interpellation,abgeschlossen
1593,/gast/geschaefte/994,Kantonsratsbeschluss betreffend Bewilligung von Personalstellen für die Zivil- und Strafrechtspflege für die Jahre 2007 bis 2012,Datenmigration,,Kantonsratsbeschluss (nicht referendumsfähig),abgeschlossen
1594,/gast/geschaefte/993,Kantonsratsbeschluss betreffend Objektkredit für einen Büropavillon für die Therapeutische Gemeinschaft für Drogenabhängige bei der Sennhütte Blasenberg in Zug,Datenmigration,,Kantonsratsbeschluss (nicht referendumsfähig),abgeschlossen
1595,/gast/geschaefte/992,Änderung des Gesetzes betreffend die Einführung des Schweizerischen Zivilgesetzbuches für den Kanton Zug (EG ZGB) (Verzicht auf Veröffentlichung von Handänderungen),Datenmigration,,Gesetz,abgeschlossen
1596,/gast/geschaefte/991,Postulat der SP-Fraktion betreffend Durchführung einer unabhängigen Untersuchung zu den Vorgängen bei der Strafanstalt,Datenmigration,,Postulat,abgeschlossen
1597,/gast/geschaefte/990,Postulat der Alternativen Fraktion betreffend Reduzierung der Feinstaubbelastung und Einhaltung der Grenzwerte der Luftreinhalteverordnung,Datenmigration,,Postulat,abgeschlossen
1598,/gast/geschaefte/989,I. Kantonsratsbeschluss betreffend Festsetzung der Zahl der Mitglieder und Ersatzmitglieder des Kantonsgerichts und des Strafgerichts sowie der Zahl der hauptamtlichen Mitglieder im Kantonsgericht und im Strafgericht für die Amtsperiode 2007 - 2012,Datenmigration,,Wahlen,abgeschlossen
1599,/gast/geschaefte/988,Änderung des Personalgesetzes (Zuständigkeit für die Anpassung an die Preisentwicklung),Datenmigration,,Gesetz,abgeschlossen
1600,/gast/geschaefte/987,Postulat von Louis Suter betreffend Förderung der verlustarmen Hofdüngerausbringung,Datenmigration,,Postulat,abgeschlossen
1601,/gast/geschaefte/986,Änderung des Gesetzes über Ausbildungsbeiträge (Aufhebung der Stipendienkommission und weitere Anpassungen),Datenmigration,,Gesetz,abgeschlossen
1602,/gast/geschaefte/985,"Vormundschaftsrecht, Änderung des Gesetzes betreffend die Einführung des Schweizerischen Zivilgesetzbuches für den Kanton Zug (EG ZGB)",Datenmigration,,Gesetz,abgeschlossen
1603,/gast/geschaefte/984,Änderung des Gesetzes über die Sozialhilfe im Kanton Zug,Datenmigration,,Gesetz,abgeschlossen
1604,/gast/geschaefte/983,Kantonsratsbeschluss betreffend Wiederaufbauhilfe in einer vom Seebeben vom 26. Dezember 2004 betroffenen Region,Datenmigration,,Kantonsratsbeschluss (nicht referendumsfähig),abgeschlossen
1605,/gast/geschaefte/982,"""Kammerkonzept Ennetsee""",Genehmigung Schlussabrechnung pendent,Baudirektion,Kantonsratsbeschluss (referendumsfähig),hängig
1606,/gast/geschaefte/981,"Vollzug des Strassenbauprogrammes 2004 - 2011, Objektkredit für die Instandsetzung der Zugerstrasse, Abschnitt Scheuermattstrasse - Alpenblick, Gemeinde Cham",Datenmigration,,Verschiedenes,abgeschlossen
1607,/gast/geschaefte/980,Postulat und Motion der SP-Fraktion betreffend erweiterte Holzenergieförderung,Datenmigration,,Postulat,abgeschlossen
1608,/gast/geschaefte/979,"Kantonsratsbeschluss betreffend Objektkredit für eine Sandsportanlage, eine Finnenbahn und die Sanierung der Spielwiese Nord auf dem Areal der Kantonsschule Zug",Datenmigration,,Kantonsratsbeschluss (nicht referendumsfähig),abgeschlossen
1609,/gast/geschaefte/978,"Interpellation von Leo Granziol und Andreas Huwyler betreffend gefährliche Staus auf der N4A, Ausfahrt Zug Nord",Datenmigration,,Interpellation,abgeschlossen
1610,/gast/geschaefte/977,Motion von Peter Rust betreffend Anstellung der Gemeindeschreiberinnen und Gemeindeschreiber durch die Exekutiven,Datenmigration,,Motion,abgeschlossen
1611,/gast/geschaefte/976,"Interpellation von Karl Rust betreffend Kostenpflicht zur Eindämmung leichtfertiger Einsprachen, Verwaltungsbeschwerden und Verwaltungsgerichtsbeschwerden",Datenmigration,,Interpellation,abgeschlossen
1612,/gast/geschaefte/975,Interpellation der Alternativen Fraktion betreffend neues Zentralspital in Baar,Datenmigration,,Interpellation,abgeschlossen
1613,/gast/geschaefte/974,Interpellation der FDP-Fraktion betreffend der Tätigkeit des Staatsarchives nach Inkrafttreten des neuen Archivgesetzes,Datenmigration,,Interpellation,abgeschlossen
1614,/gast/geschaefte/973,Motion von Peter Rust betreffend Konkordat zur gemeinsamen Erfüllung des Datenschutzes in der Zentralschweiz,Datenmigration,,Motion,abgeschlossen
1615,/gast/geschaefte/972,Budget 2006 und Budget 2006 der Interkantonalen Strafanstalt Bostadel,Datenmigration,,Verschiedenes,abgeschlossen
1616,/gast/geschaefte/971,Interpellation von Andreas Huwyler betreffend Aufgaben der Bürgergemeinden,Datenmigration,,Interpellation,abgeschlossen
1617,/gast/geschaefte/970,Interpellation der Alternativen Fraktion betreffend Beteiligung von Zuger Firmen an illegalen oder fragwürdigen Geschäften mit dem Regime Saddam Husseins,Kenntnisnahme,,Interpellation,abgeschlossen
1618,/gast/geschaefte/969,Kantonsratsbeschluss betreffend Anzahl Kantonsratsmandate für die einzelnen Gemeinden (Wahlen 2006),Datenmigration,,Kantonsratsbeschluss (nicht referendumsfähig),abgeschlossen
1619,/gast/geschaefte/968,"Motion von Hans Christen, Eusebius Spescha, Beat Stocker, Martin Stuber und Vreni Wicky betreffend Projektierung der Zuger Stadtkernentlastung",Datenmigration,,Motion,abgeschlossen
1620,/gast/geschaefte/967,Kantonsratsbeschluss betreffend den Beitritt zur Interkantonalen Vereinbarung über die Aufsicht sowie die Bewilligung und Ertragsverwendung von interkantonal oder gesamtschweizerisch durchgeführten Lotterien und Wetten,Datenmigration,,Kantonsratsbeschluss (nicht referendumsfähig),abgeschlossen
1621,/gast/geschaefte/966,Finanzplan 2006 - 2009,Datenmigration,,Verschiedenes,abgeschlossen
1622,/gast/geschaefte/965,Interpellation von Jean-Pierre Prodolliet und Stefan Gisler betreffend Wohnliegenschaften im Finanzvermögen,Datenmigration,,Interpellation,abgeschlossen
1623,/gast/geschaefte/964,"Interpellation von Markus Grüring betreffend Ägerisee, Lorze und andere Gewässer im Zusammenhang mit erlebten und künftigen Unwettern",Datenmigration,,Interpellation,abgeschlossen
1624,/gast/geschaefte/963,Motion von Alois Gössi betreffend Änderung der Zuständigkeiten bei Einbürgerungen,Datenmigration,,Motion,abgeschlossen
1625,/gast/geschaefte/962,Postulat der Alternativen Fraktion betreffend Überprüfung des kantonalen Richtplans als Folge der Unwetter des Sommers 2005,Datenmigration,,Postulat,abgeschlossen
1626,/gast/geschaefte/961,Anpassung der kantonalen Gesetzgebung zur Schaffung einer Höheren Fachschule für Technik und Gestaltung,Datenmigration,,Gesetz,abgeschlossen
1627,/gast/geschaefte/960,"Postulat der Strassenbaukommission betreffend sofortige Detailprojektierung der Kantonsstrasse ""Nordzufahrt"" zwischen Zug und Baar",Datenmigration,,Postulat,abgeschlossen
1628,/gast/geschaefte/959,Motion von Thomas Villiger betreffend Ausbaggerung der Reuss im ganzen Kantonsgebiet,Datenmigration,,Motion,abgeschlossen
1629,/gast/geschaefte/958,Gesetz über den Finanzhaushalt des Kantons und der Gemeinden (Finanzhaushaltgesetz),Datenmigration,,Gesetz,abgeschlossen
1630,/gast/geschaefte/957,Kantonsratsbeschluss betreffend Objektkredit für einen Erweiterungsbau sowie für Umbau- und Anpassungsarbeiten beim Kleinschulhaus auf dem Athene-Areal in Zug,Datenmigration,,Kantonsratsbeschluss (nicht referendumsfähig),abgeschlossen
1631,/gast/geschaefte/956,"Interpellation von Anton Stöckli betreffend Treibholz in Bächen, Flüssen und Seen bei Unwettern",Datenmigration,,Interpellation,abgeschlossen
1632,/gast/geschaefte/955,Kleine Anfrage der Alternativen Fraktion betreffend Artikel im Bund vom 23. Juni 2005; Aussagen des Direktionssekretärs der Volkswirtschaftsdirektion am Kolloquium der Vereinigung für Landesplanung,Datenmigration,,Kleine Anfrage,abgeschlossen
1633,/gast/geschaefte/954,"Interpellation von Beni Langenegger, Moritz Schmid und Beat Stocker betreffend Bürgergemeinden",Datenmigration,,Interpellation,abgeschlossen
1634,/gast/geschaefte/953,"Interpellation von Monika Barmet, Karl Künzle, Karl Nussbaumer und Bruno Pezzatti betreffend Standortplanung für die kantonale Mittelschule/Sekundarstufe II ab 2013",Datenmigration,,Interpellation,abgeschlossen
1635,/gast/geschaefte/952,Kleine Anfrage von Kathrin Kündig zur Schaffung einer Höheren Fachschule Gesundheit,Datenmigration,,Kleine Anfrage,abgeschlossen
1636,/gast/geschaefte/951,"Gesetzesinitiativen ""Eine Fremdsprache auf der Primarstufe"" und ""Kein Abbau beim handwerklichen Gestalten""",Datenmigration,,Initiative: Gesetzesinitiative,abgeschlossen
1637,/gast/geschaefte/950,Motion der Alternativen Fraktion betreffend Kulturbeitrag an kleine Kulturinstitutionen in den Kantonen Zürich und Luzern,Datenmigration,,Motion,abgeschlossen
1638,/gast/geschaefte/949,"Interpellation der Alternativen Fraktion betreffend Zukunft der Esec AG, Cham",Datenmigration,,Interpellation,abgeschlossen
1639,/gast/geschaefte/948,Postulat von Malaika Hug betreffend einer vollamtlichen Jugendanwaltschaft,Datenmigration,,Postulat,abgeschlossen
1640,/gast/geschaefte/947,Motion der SVP-Fraktion betreffend Änderung des Personalgesetzes (Mutterschaftsurlaub),Datenmigration,,Motion,abgeschlossen
1641,/gast/geschaefte/946,Interpellation der CVP-Fraktion betreffend Massnahmen für die gleichzeitige Fertigstellung des 6-Spurausbaus des Autobahnteilstücks A4 zwischen Blegi und Rütihof und der A4 durch das Knonaueramt,Datenmigration,,Interpellation,abgeschlossen
1642,/gast/geschaefte/945,"Postulat von Manuel Aeschbacher betreffend Publikation von Berichten der Direktionen, Ämter und nahe stehenden Organisationen",Datenmigration,,Postulat,abgeschlossen
1643,/gast/geschaefte/944,Motion von Andrea Hodel betreffend sofortige Aufhebung des Kantonsratsbeschlusses betreffend Sanierung der Gebäudehülle und Dächer der Liegenschaft Hofstrasse 15 in Zug,Datenmigration,,Motion,abgeschlossen
1644,/gast/geschaefte/943,Motion der erweiterten Staatswirtschaftskommission betreffend Änderung des Personalgesetzes,Datenmigration,,Motion,abgeschlossen
1645,/gast/geschaefte/942,Kantonsratsbeschluss betreffend Anpassung des kantonalen Richtplans,Datenmigration,,Kantonsratsbeschluss (nicht referendumsfähig),abgeschlossen
1646,/gast/geschaefte/941,Rechenschaftsbericht des Obergerichtes für das Jahr 2004,Datenmigration,,Verschiedenes,abgeschlossen
1647,/gast/geschaefte/940,"Motion von Silvan Hotz, Andrea Hodel, Karl Betschart und Beat Villiger betreffend Beibehaltung des bisherigen Lohnausweises",Datenmigration,,Motion,abgeschlossen
1648,/gast/geschaefte/939,Interpellation der SP-Fraktion und der Alternativen Fraktion betreffend Arbeit der kantonalen tripartiten Kommission,Datenmigration,,Interpellation,abgeschlossen
1649,/gast/geschaefte/938,Gesetz über die Zuger Pensionskasse,Datenmigration,,Gesetz,abgeschlossen
1650,/gast/geschaefte/937,Kleine Anfrage von Rudolf Balsiger betreffend bisherige Investitionen in die Stadtumfahrung von Zug,Datenmigration,,Kleine Anfrage,abgeschlossen
1651,/gast/geschaefte/936,"Staatsrechnung 2004, Jahresrechnung 2004 der Interkantonalen Strafanstalt Bostadel, Rechenschaftsbericht des Regierungsrates für das Jahr 2004, Zwischenbericht des Regierungsrates zu den per Ende März 2005 zur Berichterstattung fälligen parlamentarischen Vorstössen",Datenmigration,,Verschiedenes,abgeschlossen
1652,/gast/geschaefte/935,Rechenschaftsbericht des Verwaltungsgerichtes über die Jahre 2003 und 2004,Datenmigration,,Verschiedenes,abgeschlossen
1653,/gast/geschaefte/934,Kantonsratsbeschluss betreffend Beteiligung des Kantons an Innovationsförderungsmassnahmen,Datenmigration,,Kantonsratsbeschluss (nicht referendumsfähig),abgeschlossen
1654,/gast/geschaefte/933,Änderung des Steuergesetzes,Datenmigration,,Gesetz,abgeschlossen
1655,/gast/geschaefte/932,Interpellation von Ursula Bieri betreffend Veranstaltungen am Hohen Donnerstag und Karfreitag,Datenmigration,,Interpellation,abgeschlossen
1656,/gast/geschaefte/931,Kantonsratsbeschluss betreffend Aufhebung des Konkordats Hochschule und Berufsbildungszentrum Wädenswil,Datenmigration,,Kantonsratsbeschluss (nicht referendumsfähig),abgeschlossen
1657,/gast/geschaefte/930,"Motion von Beat Villiger, Andrea Hodel und Moritz Schmid betreffend Anpassung des kantonalen Richtplanes (Aufnahme einer Autobahnraststätte)",Datenmigration,,Motion,abgeschlossen
1658,/gast/geschaefte/929,Interpellation von Jean-Pierre Prodolliet betreffend Gesundheit des Zuger Waldes,Datenmigration,,Interpellation,abgeschlossen
1659,/gast/geschaefte/928,Kantonsrats-Ersatzwahl in der Einwohnergemeinde Baar,Datenmigration,,Wahlen,abgeschlossen
1660,/gast/geschaefte/927,Kantonsratsbeschluss betreffend Verwendung des Ertragsüberschusses der Laufenden Rechnung 2004,Datenmigration,,Kantonsratsbeschluss (nicht referendumsfähig),abgeschlossen
1661,/gast/geschaefte/926,"Kantonsratsbeschluss betreffend Objektkredit für zwei Fahrzeugunterstände im Zivilschutz-Ausbildungszentrum Schönau, Cham",Datenmigration,,Kantonsratsbeschluss (nicht referendumsfähig),abgeschlossen
1662,/gast/geschaefte/925,Kantonsratsbeschluss betreffend Objektkredit für den Anbau eines zusätzlichen Unterrichtsraums für das Fach Bildnerisches Gestalten in der Kantonsschule Zug,Datenmigration,,Kantonsratsbeschluss (nicht referendumsfähig),abgeschlossen
